Model,MSO2014
Firmware Version,1.35

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.04,
Sample Interval,3.2e-06,
Filter Frequency,4.2e+07,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,5,
Label,,
TIME,CH1,CH1 Peak Detect
1.93245e-01,-5.5,-5.7
1.93248e-01,-5.5,-5.3
1.93251e-01,-5.5,-5.7
1.93254e-01,-5.5,-5.3
1.93258e-01,-5.5,-5.7
1.93261e-01,-5.5,-5.3
1.93264e-01,-5.5,-5.7
1.93267e-01,-5.5,-5.3
1.93270e-01,-5.5,-5.7
1.93274e-01,-5.5,-5.3
1.93277e-01,-5.5,-5.7
1.93280e-01,-5.3,-5.3
1.93283e-01,-5.5,-5.7
1.93286e-01,-5.5,-5.3
1.93290e-01,-5.3,-5.7
1.93293e-01,-5.3,-5.3
1.93296e-01,-5.5,-5.7
1.93299e-01,-5.3,-5.3
1.93302e-01,-5.5,-5.7
1.93306e-01,-5.5,-5.3
1.93309e-01,-5.3,-5.7
1.93312e-01,-5.3,-5.3
1.93315e-01,-5.3,-5.7
1.93318e-01,-5.3,-5.1
1.93322e-01,-5.3,-5.7
1.93325e-01,-5.3,-5.1
1.93328e-01,-5.3,-5.7
1.93331e-01,-5.3,-5.1
1.93334e-01,-5.3,-5.7
1.93338e-01,-5.3,-5.1
1.93341e-01,-5.3,-5.7
1.93344e-01,-5.3,-5.1
1.93347e-01,-5.3,-5.5
1.93350e-01,-5.3,-5.1
1.93354e-01,-5.3,-5.5
1.93357e-01,-5.3,-5.1
1.93360e-01,-5.3,-5.5
1.93363e-01,-5.3,-5.1
1.93366e-01,-5.3,-5.5
1.93370e-01,-5.3,-5.1
1.93373e-01,-5.3,-5.5
1.93376e-01,-5.3,-5.1
1.93379e-01,-5.3,-5.5
1.93382e-01,-5.3,-5.1
1.93386e-01,-5.3,-5.5
1.93389e-01,-5.3,-5.1
1.93392e-01,-5.3,-5.5
1.93395e-01,-5.3,-5.1
1.93398e-01,-5.3,-5.5
1.93402e-01,-5.3,-5.1
1.93405e-01,-5.3,-5.5
1.93408e-01,-5.3,-5.1
1.93411e-01,-5.3,-5.5
1.93414e-01,-5.3,-5.1
1.93418e-01,-5.3,-5.5
1.93421e-01,-5.3,-5.1
1.93424e-01,-5.3,-5.5
1.93427e-01,-5.3,-5.1
1.93430e-01,-5.5,-5.5
1.93434e-01,-5.5,-5.1
1.93437e-01,-5.5,-5.7
1.93440e-01,-5.5,-5.3
1.93443e-01,-5.5,-5.7
1.93446e-01,-5.5,-5.3
1.93450e-01,-5.5,-5.7
1.93453e-01,-5.5,-5.3
1.93456e-01,-5.5,-5.7
1.93459e-01,-5.5,-5.3
1.93462e-01,-5.3,-5.7
1.93466e-01,-5.5,-5.3
1.93469e-01,-5.5,-5.7
1.93472e-01,-5.5,-5.3
1.93475e-01,-5.5,-5.7
1.93478e-01,-5.5,-5.3
1.93482e-01,-5.5,-5.7
1.93485e-01,-5.5,-5.1
1.93488e-01,-5.5,-5.7
1.93491e-01,-5.3,-5.1
1.93494e-01,-5.5,-5.7
1.93498e-01,-5.5,-5.3
1.93501e-01,-5.3,-5.7
1.93504e-01,-5.5,-5.3
1.93507e-01,-5.5,-5.7
1.93510e-01,-5.3,-5.1
1.93514e-01,-5.5,-5.7
1.93517e-01,-5.5,-5.3
1.93520e-01,-5.3,-5.7
1.93523e-01,-5.3,-5.1
1.93526e-01,-5.3,-5.5
1.93530e-01,-5.3,-5.1
1.93533e-01,-5.5,-5.7
1.93536e-01,-5.3,-5.1
1.93539e-01,-5.3,-5.5
1.93542e-01,-5.3,-5.1
1.93546e-01,-5.3,-5.7
1.93549e-01,-5.3,-5.1
1.93552e-01,-5.3,-5.5
1.93555e-01,-5.3,-5.1
1.93558e-01,-5.3,-5.5
1.93562e-01,-5.3,-5.1
1.93565e-01,-5.3,-5.5
1.93568e-01,-5.3,-5.1
1.93571e-01,-5.3,-5.5
1.93574e-01,-5.3,-5.1
1.93578e-01,-5.3,-5.5
1.93581e-01,-5.3,-5.1
1.93584e-01,-5.3,-5.5
1.93587e-01,-5.3,-5.1
1.93590e-01,-5.3,-5.5
1.93594e-01,-5.3,-5.1
1.93597e-01,-5.3,-5.5
1.93600e-01,-5.3,-5.1
1.93603e-01,-5.3,-5.5
1.93606e-01,-5.3,-5.1
1.93610e-01,-5.3,-5.5
1.93613e-01,-5.3,-5.1
1.93616e-01,-5.3,-5.5
1.93619e-01,-5.5,-5.1
1.93622e-01,-5.5,-5.7
1.93626e-01,-5.5,-5.1
1.93629e-01,-5.5,-5.7
1.93632e-01,-5.5,-5.3
1.93635e-01,-5.5,-5.7
1.93638e-01,-5.5,-5.3
1.93642e-01,-5.5,-5.7
1.93645e-01,-5.5,-5.3
1.93648e-01,-5.5,-5.7
1.93651e-01,-5.5,-5.3
1.93654e-01,-5.5,-5.7
1.93658e-01,-5.5,-5.3
1.93661e-01,-5.5,-5.7
1.93664e-01,-5.5,-5.3
1.93667e-01,-5.5,-5.7
1.93670e-01,-5.5,-5.3
1.93674e-01,-5.5,-5.7
1.93677e-01,-5.5,-5.3
1.93680e-01,-5.3,-5.7
1.93683e-01,-5.3,-5.3
1.93686e-01,-5.5,-5.7
1.93690e-01,-5.5,-5.3
1.93693e-01,-5.5,-5.7
1.93696e-01,-5.3,-5.3
1.93699e-01,-5.3,-5.7
1.93702e-01,-5.3,-5.3
1.93706e-01,-5.5,-5.7
1.93709e-01,-5.3,-5.1
1.93712e-01,-5.3,-5.7
1.93715e-01,-5.3,-5.3
1.93718e-01,-5.3,-5.5
1.93722e-01,-5.3,-5.1
1.93725e-01,-5.3,-5.5
1.93728e-01,-5.3,-5.1
1.93731e-01,-5.3,-5.5
1.93734e-01,-5.3,-5.1
1.93738e-01,-5.3,-5.5
1.93741e-01,-5.3,-5.1
1.93744e-01,-5.3,-5.5
1.93747e-01,-5.3,-5.1
1.93750e-01,-5.3,-5.7
1.93754e-01,-5.3,-5.1
1.93757e-01,-5.3,-5.5
1.93760e-01,-5.3,-5.1
1.93763e-01,-5.3,-5.5
1.93766e-01,-5.3,-5.1
1.93770e-01,-5.3,-5.5
1.93773e-01,-5.3,-5.1
1.93776e-01,-5.3,-5.5
1.93779e-01,-5.3,-5.1
1.93782e-01,-5.3,-5.5
1.93786e-01,-5.3,-5.1
1.93789e-01,-5.3,-5.5
1.93792e-01,-5.3,-5.1
1.93795e-01,-5.3,-5.5
1.93798e-01,-5.3,-5.1
1.93802e-01,-5.3,-5.5
1.93805e-01,-5.3,-5.1
1.93808e-01,-5.3,-5.5
1.93811e-01,-5.5,-5.1
1.93814e-01,-5.5,-5.7
1.93818e-01,-5.5,-5.1
1.93821e-01,-5.5,-5.7
1.93824e-01,-5.5,-5.3
1.93827e-01,-5.5,-5.7
1.93830e-01,-5.5,-5.3
1.93834e-01,-5.5,-5.7
1.93837e-01,-5.5,-5.3
1.93840e-01,-5.3,-5.7
1.93843e-01,-5.5,-5.3
1.93846e-01,-5.3,-5.7
1.93850e-01,-5.3,-5.3
1.93853e-01,-5.5,-5.7
1.93856e-01,-5.5,-5.3
1.93859e-01,-5.5,-5.7
1.93862e-01,-5.5,-5.3
1.93866e-01,-5.5,-5.7
1.93869e-01,-5.5,-5.1
1.93872e-01,-5.5,-5.7
1.93875e-01,-5.3,-5.1
1.93878e-01,-5.3,-5.7
1.93882e-01,-5.5,-5.3
1.93885e-01,-5.5,-5.7
1.93888e-01,-5.3,-5.1
1.93891e-01,-5.3,-5.7
1.93894e-01,-5.3,-5.3
1.93898e-01,-5.5,-5.7
1.93901e-01,-5.5,-5.1
1.93904e-01,-5.5,-5.7
1.93907e-01,-5.3,-5.1
1.93910e-01,-5.3,-5.7
1.93914e-01,-5.3,-5.1
1.93917e-01,-5.3,-5.7
1.93920e-01,-5.3,-5.1
1.93923e-01,-5.3,-5.7
1.93926e-01,-5.3,-5.1
1.93930e-01,-5.3,-5.5
1.93933e-01,-5.3,-5.1
1.93936e-01,-5.3,-5.5
1.93939e-01,-5.3,-5.1
1.93942e-01,-5.3,-5.7
1.93946e-01,-5.3,-5.1
1.93949e-01,-5.3,-5.5
1.93952e-01,-5.3,-5.1
1.93955e-01,-5.3,-5.5
1.93958e-01,-5.3,-5.1
1.93962e-01,-5.3,-5.5
1.93965e-01,-5.3,-5.1
1.93968e-01,-5.3,-5.5
1.93971e-01,-5.3,-5.1
1.93974e-01,-5.3,-5.5
1.93978e-01,-5.3,-5.1
1.93981e-01,-5.3,-5.5
1.93984e-01,-5.3,-5.1
1.93987e-01,-5.3,-5.5
1.93990e-01,-5.3,-5.1
1.93994e-01,-5.3,-5.5
1.93997e-01,-5.3,-5.1
1.94000e-01,-5.3,-5.5
1.94003e-01,-5.5,-5.1
1.94006e-01,-5.5,-5.7
1.94010e-01,-5.5,-5.1
1.94013e-01,-5.5,-5.7
1.94016e-01,-5.5,-5.3
1.94019e-01,-5.5,-5.7
1.94022e-01,-5.5,-5.3
1.94026e-01,-5.5,-5.7
1.94029e-01,-5.5,-5.3
1.94032e-01,-5.5,-5.7
1.94035e-01,-5.5,-5.3
1.94038e-01,-5.5,-5.7
1.94042e-01,-5.3,-5.3
1.94045e-01,-5.5,-5.7
1.94048e-01,-5.5,-5.3
1.94051e-01,-5.5,-5.7
1.94054e-01,-5.3,-5.3
1.94058e-01,-5.5,-5.7
1.94061e-01,-5.5,-5.3
1.94064e-01,-5.5,-5.7
1.94067e-01,-5.3,-5.3
1.94070e-01,-5.5,-5.7
1.94074e-01,-5.3,-5.3
1.94077e-01,-5.5,-5.7
1.94080e-01,-5.3,-5.3
1.94083e-01,-5.5,-5.7
1.94086e-01,-5.5,-5.1
1.94090e-01,-5.3,-5.7
1.94093e-01,-5.3,-5.1
1.94096e-01,-5.3,-5.7
1.94099e-01,-5.5,-5.1
1.94102e-01,-5.3,-5.7
1.94106e-01,-5.3,-5.1
1.94109e-01,-5.5,-5.7
1.94112e-01,-5.3,-5.1
1.94115e-01,-5.5,-5.5
1.94118e-01,-5.3,-5.1
1.94122e-01,-5.3,-5.5
1.94125e-01,-5.3,-5.1
1.94128e-01,-5.3,-5.5
1.94131e-01,-5.3,-5.1
1.94134e-01,-5.3,-5.7
1.94138e-01,-5.3,-5.1
1.94141e-01,-5.3,-5.5
1.94144e-01,-5.3,-5.1
1.94147e-01,-5.3,-5.5
1.94150e-01,-5.3,-5.1
1.94154e-01,-5.3,-5.5
1.94157e-01,-5.3,-5.1
1.94160e-01,-5.3,-5.5
1.94163e-01,-5.3,-5.1
1.94166e-01,-5.3,-5.5
1.94170e-01,-5.3,-5.1
1.94173e-01,-5.3,-5.5
1.94176e-01,-5.3,-5.1
1.94179e-01,-5.3,-5.5
1.94182e-01,-5.3,-5.1
1.94186e-01,-5.3,-5.5
1.94189e-01,-5.3,-5.1
1.94192e-01,-5.3,-5.5
1.94195e-01,-5.5,-5.1
1.94198e-01,-5.5,-5.7
1.94202e-01,-5.5,-5.1
1.94205e-01,-5.5,-5.7
1.94208e-01,-5.5,-5.3
1.94211e-01,-5.5,-5.7
1.94214e-01,-5.5,-5.3
1.94218e-01,-5.5,-5.7
1.94221e-01,-5.5,-5.3
1.94224e-01,-5.5,-5.7
1.94227e-01,-5.5,-5.1
1.94230e-01,-5.3,-5.7
1.94234e-01,-5.5,-5.3
1.94237e-01,-5.5,-5.7
1.94240e-01,-5.5,-5.3
1.94243e-01,-5.5,-5.7
1.94246e-01,-5.5,-5.3
1.94250e-01,-5.5,-5.7
1.94253e-01,-5.5,-5.3
1.94256e-01,-5.3,-5.7
1.94259e-01,-5.5,-5.3
1.94262e-01,-5.5,-5.7
1.94266e-01,-5.5,-5.1
1.94269e-01,-5.3,-5.7
1.94272e-01,-5.5,-5.3
1.94275e-01,-5.3,-5.7
1.94278e-01,-5.5,-5.3
1.94282e-01,-5.3,-5.7
1.94285e-01,-5.3,-5.3
1.94288e-01,-5.5,-5.7
1.94291e-01,-5.5,-5.1
1.94294e-01,-5.3,-5.7
1.94298e-01,-5.3,-5.1
1.94301e-01,-5.3,-5.5
1.94304e-01,-5.3,-5.1
1.94307e-01,-5.3,-5.7
1.94310e-01,-5.5,-5.1
1.94314e-01,-5.3,-5.7
1.94317e-01,-5.3,-5.1
1.94320e-01,-5.3,-5.7
1.94323e-01,-5.3,-5.1
1.94326e-01,-5.3,-5.5
1.94330e-01,-5.3,-5.1
1.94333e-01,-5.3,-5.5
1.94336e-01,-5.3,-5.1
1.94339e-01,-5.3,-5.5
1.94342e-01,-5.3,-5.1
1.94346e-01,-5.3,-5.5
1.94349e-01,-5.3,-5.1
1.94352e-01,-5.3,-5.5
1.94355e-01,-5.3,-5.1
1.94358e-01,-5.3,-5.5
1.94362e-01,-5.3,-5.1
1.94365e-01,-5.3,-5.5
1.94368e-01,-5.3,-5.1
1.94371e-01,-5.3,-5.5
1.94374e-01,-5.3,-5.1
1.94378e-01,-5.3,-5.5
1.94381e-01,-5.3,-5.1
1.94384e-01,-5.3,-5.5
1.94387e-01,-5.5,-5.1
1.94390e-01,-5.5,-5.7
1.94394e-01,-5.5,-5.1
1.94397e-01,-5.5,-5.7
1.94400e-01,-5.5,-5.3
1.94403e-01,-5.5,-5.7
1.94406e-01,-5.5,-5.3
1.94410e-01,-5.5,-5.7
1.94413e-01,-5.5,-5.3
1.94416e-01,-5.3,-5.7
1.94419e-01,-5.5,-5.3
1.94422e-01,-5.5,-5.7
1.94426e-01,-5.5,-5.3
1.94429e-01,-5.5,-5.7
1.94432e-01,-5.5,-5.3
1.94435e-01,-5.5,-5.7
1.94438e-01,-5.5,-5.3
1.94442e-01,-5.3,-5.7
1.94445e-01,-5.5,-5.3
1.94448e-01,-5.5,-5.7
1.94451e-01,-5.3,-5.1
1.94454e-01,-5.5,-5.7
1.94458e-01,-5.3,-5.3
1.94461e-01,-5.5,-5.7
1.94464e-01,-5.5,-5.3
1.94467e-01,-5.3,-5.7
1.94470e-01,-5.3,-5.3
1.94474e-01,-5.5,-5.7
1.94477e-01,-5.3,-5.3
1.94480e-01,-5.3,-5.7
1.94483e-01,-5.3,-5.3
1.94486e-01,-5.5,-5.7
1.94490e-01,-5.3,-5.1
1.94493e-01,-5.3,-5.5
1.94496e-01,-5.5,-5.1
1.94499e-01,-5.3,-5.5
1.94502e-01,-5.3,-5.1
1.94506e-01,-5.3,-5.5
1.94509e-01,-5.3,-5.1
1.94512e-01,-5.5,-5.5
1.94515e-01,-5.3,-5.1
1.94518e-01,-5.3,-5.5
1.94522e-01,-5.3,-5.1
1.94525e-01,-5.3,-5.5
1.94528e-01,-5.3,-5.1
1.94531e-01,-5.3,-5.5
1.94534e-01,-5.3,-5.1
1.94538e-01,-5.3,-5.5
1.94541e-01,-5.3,-5.1
1.94544e-01,-5.3,-5.5
1.94547e-01,-5.3,-5.1
1.94550e-01,-5.3,-5.5
1.94554e-01,-5.3,-5.1
1.94557e-01,-5.3,-5.5
1.94560e-01,-5.3,-5.1
1.94563e-01,-5.3,-5.5
1.94566e-01,-5.3,-5.1
1.94570e-01,-5.3,-5.5
1.94573e-01,-5.3,-5.1
1.94576e-01,-5.3,-5.5
1.94579e-01,-5.5,-5.1
1.94582e-01,-5.5,-5.7
1.94586e-01,-5.5,-5.1
1.94589e-01,-5.5,-5.7
1.94592e-01,-5.5,-5.3
1.94595e-01,-5.5,-5.7
1.94598e-01,-5.3,-5.3
1.94602e-01,-5.5,-5.7
1.94605e-01,-5.5,-5.3
1.94608e-01,-5.5,-5.7
1.94611e-01,-5.5,-5.3
1.94614e-01,-5.5,-5.7
1.94618e-01,-5.5,-5.3
1.94621e-01,-5.5,-5.7
1.94624e-01,-5.5,-5.3
1.94627e-01,-5.5,-5.7
1.94630e-01,-5.3,-5.1
1.94634e-01,-5.5,-5.7
1.94637e-01,-5.5,-5.3
1.94640e-01,-5.5,-5.7
1.94643e-01,-5.5,-5.3
1.94646e-01,-5.5,-5.7
1.94650e-01,-5.5,-5.3
1.94653e-01,-5.5,-5.7
1.94656e-01,-5.3,-5.3
1.94659e-01,-5.5,-5.7
1.94662e-01,-5.3,-5.3
1.94666e-01,-5.3,-5.7
1.94669e-01,-5.3,-5.1
1.94672e-01,-5.3,-5.5
1.94675e-01,-5.3,-5.3
1.94678e-01,-5.3,-5.5
1.94682e-01,-5.3,-5.1
1.94685e-01,-5.3,-5.5
1.94688e-01,-5.3,-5.1
1.94691e-01,-5.3,-5.5
1.94694e-01,-5.3,-5.1
1.94698e-01,-5.3,-5.5
1.94701e-01,-5.3,-5.1
1.94704e-01,-5.3,-5.5
1.94707e-01,-5.3,-5.1
1.94710e-01,-5.3,-5.5
1.94714e-01,-5.3,-5.1
1.94717e-01,-5.3,-5.5
1.94720e-01,-5.3,-5.1
1.94723e-01,-5.3,-5.5
1.94726e-01,-5.3,-5.1
1.94730e-01,-5.3,-5.5
1.94733e-01,-5.3,-5.1
1.94736e-01,-5.3,-5.5
1.94739e-01,-5.3,-5.1
1.94742e-01,-5.3,-5.5
1.94746e-01,-5.3,-5.1
1.94749e-01,-5.3,-5.5
1.94752e-01,-5.3,-5.1
1.94755e-01,-5.3,-5.5
1.94758e-01,-5.3,-5.1
1.94762e-01,-5.3,-5.5
1.94765e-01,-5.3,-5.1
1.94768e-01,-5.3,-5.5
1.94771e-01,-5.5,-5.1
1.94774e-01,-5.5,-5.7
1.94778e-01,-5.5,-5.1
1.94781e-01,-5.5,-5.7
1.94784e-01,-5.5,-5.3
1.94787e-01,-5.5,-5.7
1.94790e-01,-5.5,-5.3
1.94794e-01,-5.5,-5.7
1.94797e-01,-5.5,-5.3
1.94800e-01,-5.5,-5.7
1.94803e-01,-5.5,-5.3
1.94806e-01,-5.5,-5.7
1.94810e-01,-5.5,-5.3
1.94813e-01,-5.5,-5.7
1.94816e-01,-5.5,-5.3
1.94819e-01,-5.3,-5.7
1.94822e-01,-5.5,-5.3
1.94826e-01,-5.3,-5.7
1.94829e-01,-5.5,-5.3
1.94832e-01,-5.5,-5.7
1.94835e-01,-5.3,-5.3
1.94838e-01,-5.5,-5.7
1.94842e-01,-5.3,-5.3
1.94845e-01,-5.3,-5.7
1.94848e-01,-5.5,-5.3
1.94851e-01,-5.3,-5.5
1.94854e-01,-5.3,-5.3
1.94858e-01,-5.3,-5.7
1.94861e-01,-5.3,-5.1
1.94864e-01,-5.3,-5.7
1.94867e-01,-5.3,-5.1
1.94870e-01,-5.3,-5.5
1.94874e-01,-5.3,-5.1
1.94877e-01,-5.3,-5.5
1.94880e-01,-5.3,-5.1
1.94883e-01,-5.3,-5.5
1.94886e-01,-5.3,-5.1
1.94890e-01,-5.3,-5.5
1.94893e-01,-5.3,-5.1
1.94896e-01,-5.3,-5.5
1.94899e-01,-5.3,-5.1
1.94902e-01,-5.3,-5.5
1.94906e-01,-5.3,-5.1
1.94909e-01,-5.3,-5.5
1.94912e-01,-5.3,-5.1
1.94915e-01,-5.3,-5.5
1.94918e-01,-5.3,-5.1
1.94922e-01,-5.3,-5.5
1.94925e-01,-5.3,-5.1
1.94928e-01,-5.3,-5.5
1.94931e-01,-5.3,-5.1
1.94934e-01,-5.3,-5.5
1.94938e-01,-5.3,-5.1
1.94941e-01,-5.3,-5.5
1.94944e-01,-5.3,-5.1
1.94947e-01,-5.3,-5.5
1.94950e-01,-5.3,-5.1
1.94954e-01,-5.3,-5.5
1.94957e-01,-5.3,-5.1
1.94960e-01,-5.3,-5.5
1.94963e-01,-5.5,-5.1
1.94966e-01,-5.5,-5.7
1.94970e-01,-5.5,-5.1
1.94973e-01,-5.5,-5.7
1.94976e-01,-5.5,-5.3
1.94979e-01,-5.5,-5.7
1.94982e-01,-5.5,-5.3
1.94986e-01,-5.5,-5.7
1.94989e-01,-5.3,-5.3
1.94992e-01,-5.5,-5.7
1.94995e-01,-5.5,-5.3
1.94998e-01,-5.5,-5.7
1.95002e-01,-5.5,-5.3
1.95005e-01,-5.5,-5.7
1.95008e-01,-5.5,-5.3
1.95011e-01,-5.5,-5.7
1.95014e-01,-5.5,-5.3
1.95018e-01,-5.5,-5.7
1.95021e-01,-5.5,-5.3
1.95024e-01,-5.3,-5.7
1.95027e-01,-5.3,-5.1
1.95030e-01,-5.3,-5.7
1.95034e-01,-5.5,-5.3
1.95037e-01,-5.5,-5.7
1.95040e-01,-5.3,-5.1
1.95043e-01,-5.5,-5.7
1.95046e-01,-5.3,-5.3
1.95050e-01,-5.3,-5.7
1.95053e-01,-5.3,-5.1
1.95056e-01,-5.3,-5.5
1.95059e-01,-5.3,-5.1
1.95062e-01,-5.3,-5.5
1.95066e-01,-5.3,-5.1
1.95069e-01,-5.3,-5.5
1.95072e-01,-5.3,-5.1
1.95075e-01,-5.3,-5.5
1.95078e-01,-5.3,-5.1
1.95082e-01,-5.3,-5.5
1.95085e-01,-5.3,-5.1
1.95088e-01,-5.3,-5.5
1.95091e-01,-5.3,-5.1
1.95094e-01,-5.3,-5.5
1.95098e-01,-5.3,-5.1
1.95101e-01,-5.3,-5.5
1.95104e-01,-5.3,-5.1
1.95107e-01,-5.3,-5.5
1.95110e-01,-5.3,-5.1
1.95114e-01,-5.3,-5.5
1.95117e-01,-5.3,-5.1
1.95120e-01,-5.3,-5.5
1.95123e-01,-5.3,-5.1
1.95126e-01,-5.3,-5.5
1.95130e-01,-5.3,-5.1
1.95133e-01,-5.3,-5.5
1.95136e-01,-5.3,-5.1
1.95139e-01,-5.3,-5.5
1.95142e-01,-5.3,-5.1
1.95146e-01,-5.3,-5.5
1.95149e-01,-5.3,-5.1
1.95152e-01,-5.3,-5.5
1.95155e-01,-5.5,-5.1
1.95158e-01,-5.5,-5.7
1.95162e-01,-5.5,-5.1
1.95165e-01,-5.5,-5.7
1.95168e-01,-5.5,-5.3
1.95171e-01,-5.3,-5.7
1.95174e-01,-5.5,-5.3
1.95178e-01,-5.5,-5.7
1.95181e-01,-5.5,-5.3
1.95184e-01,-5.5,-5.7
1.95187e-01,-5.5,-5.3
1.95190e-01,-5.5,-5.7
1.95194e-01,-5.5,-5.3
1.95197e-01,-5.5,-5.7
1.95200e-01,-5.5,-5.3
1.95203e-01,-5.5,-5.7
1.95206e-01,-5.5,-5.3
1.95210e-01,-5.5,-5.7
1.95213e-01,-5.5,-5.3
1.95216e-01,-5.5,-5.7
1.95219e-01,-5.3,-5.3
1.95222e-01,-5.3,-5.7
1.95226e-01,-5.3,-5.1
1.95229e-01,-5.3,-5.7
1.95232e-01,-5.3,-5.1
1.95235e-01,-5.3,-5.7
1.95238e-01,-5.5,-5.1
1.95242e-01,-5.5,-5.7
1.95245e-01,-5.3,-5.3
1.95248e-01,-5.5,-5.7
1.95251e-01,-5.3,-5.1
1.95254e-01,-5.3,-5.7
1.95258e-01,-5.3,-5.1
1.95261e-01,-5.3,-5.5
1.95264e-01,-5.3,-5.1
1.95267e-01,-5.3,-5.5
1.95270e-01,-5.3,-5.1
1.95274e-01,-5.5,-5.5
1.95277e-01,-5.3,-5.1
1.95280e-01,-5.3,-5.5
1.95283e-01,-5.3,-5.1
1.95286e-01,-5.3,-5.5
1.95290e-01,-5.3,-5.1
1.95293e-01,-5.3,-5.5
1.95296e-01,-5.3,-5.1
1.95299e-01,-5.3,-5.5
1.95302e-01,-5.3,-5.1
1.95306e-01,-5.3,-5.5
1.95309e-01,-5.3,-5.1
1.95312e-01,-5.3,-5.5
1.95315e-01,-5.3,-5.1
1.95318e-01,-5.3,-5.5
1.95322e-01,-5.3,-5.1
1.95325e-01,-5.3,-5.5
1.95328e-01,-5.3,-5.1
1.95331e-01,-5.3,-5.5
1.95334e-01,-5.3,-5.1
1.95338e-01,-5.3,-5.5
1.95341e-01,-5.3,-5.1
1.95344e-01,-5.3,-5.5
1.95347e-01,-5.5,-5.1
1.95350e-01,-5.5,-5.7
1.95354e-01,-5.5,-5.1
1.95357e-01,-5.5,-5.7
1.95360e-01,-5.5,-5.3
1.95363e-01,-5.5,-5.7
1.95366e-01,-5.5,-5.3
1.95370e-01,-5.5,-5.7
1.95373e-01,-5.5,-5.3
1.95376e-01,-5.5,-5.7
1.95379e-01,-5.3,-5.3
1.95382e-01,-5.3,-5.7
1.95386e-01,-5.5,-5.3
1.95389e-01,-5.3,-5.7
1.95392e-01,-5.3,-5.1
1.95395e-01,-5.3,-5.7
1.95398e-01,-5.3,-5.3
1.95402e-01,-5.5,-5.7
1.95405e-01,-5.3,-5.3
1.95408e-01,-5.5,-5.7
1.95411e-01,-5.3,-5.3
1.95414e-01,-5.5,-5.7
1.95418e-01,-5.3,-5.3
1.95421e-01,-5.3,-5.7
1.95424e-01,-5.3,-5.3
1.95427e-01,-5.3,-5.5
1.95430e-01,-5.3,-5.3
1.95434e-01,-5.3,-5.7
1.95437e-01,-5.5,-5.1
1.95440e-01,-5.5,-5.5
1.95443e-01,-5.3,-5.1
1.95446e-01,-5.3,-5.5
1.95450e-01,-5.3,-5.1
1.95453e-01,-5.3,-5.5
1.95456e-01,-5.3,-5.1
1.95459e-01,-5.3,-5.5
1.95462e-01,-5.3,-5.1
1.95466e-01,-5.3,-5.5
1.95469e-01,-5.3,-5.1
1.95472e-01,-5.3,-5.5
1.95475e-01,-5.3,-5.1
1.95478e-01,-5.3,-5.5
1.95482e-01,-5.3,-5.1
1.95485e-01,-5.3,-5.5
1.95488e-01,-5.3,-5.1
1.95491e-01,-5.3,-5.5
1.95494e-01,-5.3,-5.1
1.95498e-01,-5.3,-5.5
1.95501e-01,-5.3,-5.1
1.95504e-01,-5.3,-5.5
1.95507e-01,-5.3,-5.1
1.95510e-01,-5.3,-5.5
1.95514e-01,-5.3,-5.1
1.95517e-01,-5.3,-5.5
1.95520e-01,-5.3,-5.1
1.95523e-01,-5.3,-5.5
1.95526e-01,-5.3,-5.1
1.95530e-01,-5.3,-5.5
1.95533e-01,-5.3,-5.1
1.95536e-01,-5.3,-5.5
1.95539e-01,-5.3,-5.1
1.95542e-01,-5.5,-5.5
1.95546e-01,-5.5,-5.1
1.95549e-01,-5.3,-5.7
1.95552e-01,-5.5,-5.1
1.95555e-01,-5.5,-5.7
1.95558e-01,-5.5,-5.3
1.95562e-01,-5.5,-5.7
1.95565e-01,-5.5,-5.3
1.95568e-01,-5.5,-5.7
1.95571e-01,-5.5,-5.3
1.95574e-01,-5.5,-5.7
1.95578e-01,-5.5,-5.3
1.95581e-01,-5.5,-5.7
1.95584e-01,-5.5,-5.3
1.95587e-01,-5.5,-5.7
1.95590e-01,-5.3,-5.3
1.95594e-01,-5.5,-5.7
1.95597e-01,-5.5,-5.3
1.95600e-01,-5.5,-5.7
1.95603e-01,-5.3,-5.1
1.95606e-01,-5.5,-5.7
1.95610e-01,-5.3,-5.3
1.95613e-01,-5.3,-5.7
1.95616e-01,-5.3,-5.1
1.95619e-01,-5.5,-5.7
1.95622e-01,-5.5,-5.3
1.95626e-01,-5.5,-5.5
1.95629e-01,-5.3,-5.3
1.95632e-01,-5.3,-5.5
1.95635e-01,-5.5,-5.1
1.95638e-01,-5.5,-5.7
1.95642e-01,-5.3,-5.1
1.95645e-01,-5.3,-5.5
1.95648e-01,-5.3,-5.1
1.95651e-01,-5.3,-5.5
1.95654e-01,-5.3,-5.1
1.95658e-01,-5.3,-5.5
1.95661e-01,-5.3,-5.1
1.95664e-01,-5.3,-5.5
1.95667e-01,-5.3,-5.1
1.95670e-01,-5.3,-5.5
1.95674e-01,-5.3,-5.1
1.95677e-01,-5.3,-5.5
1.95680e-01,-5.5,-5.1
1.95683e-01,-5.3,-5.5
1.95686e-01,-5.3,-5.1
1.95690e-01,-5.3,-5.5
1.95693e-01,-5.3,-5.1
1.95696e-01,-5.3,-5.5
